candidate_id,resume_file_name,candidate_name,primary_domain,primary_role,years_experience,highest_education,education_field,institution_tier,technical_skills_raw,tools_platforms_raw,soft_skills_raw,experience_summary,project_summary,key_achievements,management_experience_flag,people_management_flag,project_management_experience_flag,agile_scrum_experience_flag,client_facing_experience_flag,delivery_lead_experience_flag,cloud_experience_flag,ml_experience_flag,compliance_experience_flag,enterprise_systems_experience_flag,offshore_onsite_model_experience_flag,multi_vendor_coordination_flag,process_compliance_experience_flag,documentation_heavy_role_flag,mentoring_experience_flag,stakeholder_management_experience_flag,resume_length_words,keyword_density_score,profile_completeness_score
CND_101373,IT_candidate_1373.pdf,Candidate_1373,IT,Cloud Engineer,7,Masters,Information Technology,Tier-2,"Git, SQL, Docker, Linux","ServiceNow, Confluence","Problem Solving, Client Handling","Hands-on it professional with 7+ years of end-to-end delivery experience spanning design, development, testing and release.","Delivered project components on time and within scope, coordinating with teams in offshore and onsite locations.",Improved process efficiency by 15% and helped reduce incidents or defects through better practices.,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,56,0.69,0.9
CND_101374,profile_1374.pdf,Candidate_1374,HR,Talent Acquisition Specialist,4,Bachelors,Psychology,Tier-2,"Employee Engagement, Recruitment, HMRS, Payroll","Azure, Jira","Leadership, Client Handling","Over 4 years delivering solutions in hr, collaborating with cross-functional teams and stakeholders to meet business goals.","Led implementation of hr projects for enterprise clients, focusing on scalability, stability and performance.","Contributed to 37% improvement in key KPIs such as throughput, response time or customer satisfaction.",0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,56,0.72,0.71
CND_101375,profile_1375.pdf,Candidate_1375,Data Science,Data Analyst,4,MBA,Mathematics,Tier-1,"Machine Learning, SQL, TensorFlow, Power BI","Azure, ServiceNow","Teamwork, Leadership","4+ years of experience in data science roles, working across multiple projects from requirements analysis to deployment and post-production support.","Worked on multiple data science initiatives including migrations, enhancements and greenfield builds.",Supported initiatives that increased team productivity by 26% and reduced rework or delays.,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,55,0.54,0.92
CND_101376,IT_candidate_1376.pdf,Candidate_1376,IT,Cloud Engineer,7,Masters,Information Technology,Tier-1,"Docker, Java, AWS, Git","ServiceNow, Jira","Leadership, Teamwork","Hands-on it professional with 7+ years of end-to-end delivery experience spanning design, development, testing and release.","Worked on multiple it initiatives including migrations, enhancements and greenfield builds.",Improved process efficiency by 41% and helped reduce incidents or defects through better practices.,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,49,0.34,0.55
CND_101377,IT_candidate_1377.pdf,Candidate_1377,IT,Software Engineer,4,Masters,Computer Science,Tier-1,"AWS, Java, SQL, Docker","ServiceNow, Jira","Problem Solving, Leadership","Over 4 years delivering solutions in it, collaborating with cross-functional teams and stakeholders to meet business goals.","Led implementation of it projects for enterprise clients, focusing on scalability, stability and performance.","Contributed to 31% improvement in key KPIs such as throughput, response time or customer satisfaction.",0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,55,0.61,0.77
CND_101378,profile_1378.pdf,Candidate_1378,IT,Cloud Engineer,6,MBA,Computer Science,Tier-2,"Pyhton, SQL, AWS, Docker","Azure, AWS","Leadership, Client Handling","6+ years of experience in it roles, working across multiple projects from requirements analysis to deployment and post-production support.","Worked on multiple it initiatives including migrations, enhancements and greenfield builds.",Supported initiatives that increased team productivity by 13% and reduced rework or delays.,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,52,0.69,0.95
CND_101379,profile_1379.pdf,Candidate_1379,Data Science,Data Analyst,5,Masters,Mathematics,Tier-3,"TensorFlow, SQL, Python, Pandas","ServiceNow, Jira","Communication, Leadership","5+ years of experience in data science roles, working across multiple projects from requirements analysis to deployment and post-production support.","Delivered project components on time and within scope, coordinating with teams in offshore and onsite locations.","Contributed to 45% improvement in key KPIs such as throughput, response time or customer satisfaction.",0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,59,0.52,0.57
CND_101380,IT_candidate_1380.pdf,Candidate_1380,IT,Junior Software Engineer,3,,Information Technology,Tier-1,"Linux, Docker, Pyhton, Kubernetes","Confluence, ServiceNow","Teamwork, Communication","Over 3 years delivering solutions in it, collaborating with cross-functional teams and stakeholders to meet business goals.","Led implementation of it projects for enterprise clients, focusing on scalability, stability and performance.",Improved process efficiency by 26% and helped reduce incidents or defects through better practices.,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,53,0.86,0.57
CND_101381,IT_candidate_1381.pdf,Candidate_1381,IT,DevOps Engineer,9,Masters,Information Technology,Tier-2,"Linux, SQL, Docker, AWS","AWS, Confluence","Problem Solving, Communication","Over 9 years delivering solutions in it, collaborating with cross-functional teams and stakeholders to meet business goals.","Worked on multiple it initiatives including migrations, enhancements and greenfield builds.","Contributed to 10% improvement in key KPIs such as throughput, response time or customer satisfaction.",1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,52,0.69,0.6
CND_101382,CloudEngineer_1382.pdf,Candidate_1382,IT,Cloud Engineer,8,Bachelors,Information Technology,Tier-1,"Java, AWS, Python, Docker","Azure, Confluence","Problem Solving, Teamwork","8+ years of experience in it roles, working across multiple projects from requirements analysis to deployment and post-production support.","Delivered project components on time and within scope, coordinating with teams in offshore and onsite locations.","Contributed to 24% improvement in key KPIs such as throughput, response time or customer satisfaction.",1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,59,0.85,0.79
CND_101383,resume_1383_DevOps_Engineer.pdf,Candidate_1383,IT,DevOps Engineer,7,Bachelors,Information Technology,Tier-1,"Java, Kubernetes, SQL, Git","Confluence, Jira","Teamwork, Problem Solving","Hands-on it professional with 7+ years of end-to-end delivery experience spanning design, development, testing and release.","Worked on multiple it initiatives including migrations, enhancements and greenfield builds.","Contributed to 36% improvement in key KPIs such as throughput, response time or customer satisfaction.",0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,51,0.89,0.67
CND_101384,CloudEngineer_1384.pdf,Candidate_1384,IT,Cloud Engineer,6,MBA,Information Technology,Tier-2,"Linux, AWS, Git, Docker","Confluence, Azure","Communication, Client Handling","Hands-on it professional with 6+ years of end-to-end delivery experience spanning design, development, testing and release.","Worked on multiple it initiatives including migrations, enhancements and greenfield builds.",Supported initiatives that increased team productivity by 30% and reduced rework or delays.,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,49,0.54,0.67
CND_101385,DevOpsEngineer_1385.pdf,Candidate_1385,IT,DevOps Engineer,6,MBA,Computer Science,Tier-2,"Git, Docker, Python, AWS","Jira, Confluence","Leadership, Communication","6+ years of experience in it roles, working across multiple projects from requirements analysis to deployment and post-production support.","Delivered project components on time and within scope, coordinating with teams in offshore and onsite locations.","Contributed to 18% improvement in key KPIs such as throughput, response time or customer satisfaction.",0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,58,0.83,0.95
CND_101386,resume_1386_Project_Manager.pdf,Candidate_1386,Management,Project Manager,9,Bachelors,Management,Tier-2,"Strategy, Risk Management, Stakeholder Management, Agile","GCP, Azure","Leadership, Problem Solving","9+ years of experience in management roles, working across multiple projects from requirements analysis to deployment and post-production support.","Worked on multiple management initiatives including migrations, enhancements and greenfield builds.","Contributed to 32% improvement in key KPIs such as throughput, response time or customer satisfaction.",1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,56,0.85,0.87
CND_101387,IT_candidate_1387.pdf,Candidate_1387,IT,Full Stack Developer,3,LLM,Computer Science,Tier-1,"Kubenretes, Python, Java, Docker","Azure, Confluence","Teamwork, Problem Solving","Over 3 years delivering solutions in it, collaborating with cross-functional teams and stakeholders to meet business goals.","Delivered project components on time and within scope, coordinating with teams in offshore and onsite locations.","Contributed to 42% improvement in key KPIs such as throughput, response time or customer satisfaction.",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,57,0.53,0.56
CND_101388,resume_1388_Cloud_Engineer.pdf,Candidate_1388,IT,Cloud Engineer,4,LLM,Information Technology,Tier-1,"AWS, Git, Jaav, SQL","AWS, Jira","Problem Solving, Teamwork","4+ years of experience in it roles, working across multiple projects from requirements analysis to deployment and post-production support.","Worked on multiple it initiatives including migrations, enhancements and greenfield builds.","Contributed to 43% improvement in key KPIs such as throughput, response time or customer satisfaction.",0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,54,0.84,0.91
CND_101389,profile_1389.pdf,Candidate_1389,Data Science,Data Scientist,3,Masters,Statistics,Tier-3,"Pandas, NLP, Power BI, SQL","Confluence, Jira","Problem Solving, Communication","Over 3 years delivering solutions in data science, collaborating with cross-functional teams and stakeholders to meet business goals.","Led implementation of data science projects for enterprise clients, focusing on scalability, stability and performance.",Supported initiatives that increased team productivity by 39% and reduced rework or delays.,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,56,0.64,0.75
CND_101390,resume_1390_Software_Engineer.pdf,Candidate_1390,IT,Software Engineer,7,Masters,Computer Science,Tier-1,"Docker, Python, SQL, Java","Confluence, Azure","Communication, Problem Solving","Hands-on it professional with 7+ years of end-to-end delivery experience spanning design, development, testing and release.","Led implementation of it projects for enterprise clients, focusing on scalability, stability and performance.","Contributed to 8% improvement in key KPIs such as throughput, response time or customer satisfaction.",0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,54,0.44,0.66
CND_101391,SeniorSoftwareEngineer_1391.pdf,Candidate_1391,IT,Senior Software Engineer,14,Bachelors,Information Technology,Tier-3,"Linux, Git, Kubernetes, Python","Jira, ServiceNow","Client Handling, Communication","Over 14 years delivering solutions in it, collaborating with cross-functional teams and stakeholders to meet business goals.","Worked on multiple it initiatives including migrations, enhancements and greenfield builds.",Supported initiatives that increased team productivity by 34% and reduced rework or delays.,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,50,0.45,0.73
CND_101392,FullStackDeveloper_1392.pdf,Candidate_1392,IT,Full Stack Developer,10,LLM,Information Technology,Tier-1,"Git, Docker, Kubernetes, SQL","Confluence, GCP","Leadership, Communication","Hands-on it professional with 10+ years of end-to-end delivery experience spanning design, development, testing and release.","Delivered project components on time and within scope, coordinating with teams in offshore and onsite locations.",Supported initiatives that increased team productivity by 29% and reduced rework or delays.,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,53,0.57,0.57
CND_101393,resume_1393_ML_Engineer.pdf,Candidate_1393,Data Science,ML Engineer,5,LLM,Data Science,Tier-3,"SQL, Power BI, Pandas, TensorFlow","Azure, AWS","Client Handling, Communication","Hands-on data science professional with 5+ years of end-to-end delivery experience spanning design, development, testing and release.","Delivered project components on time and within scope, coordinating with teams in offshore and onsite locations.","Contributed to 43% improvement in key KPIs such as throughput, response time or customer satisfaction.",0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,58,0.55,0.82
CND_101394,resume_1394_ML_Engineer.pdf,Candidate_1394,Data Science,ML Engineer,7,Masters,Data Science,Tier-1,"Python, Power BI, TensorFlow, SQL","AWS, Azure","Leadership, Communication","Over 7 years delivering solutions in data science, collaborating with cross-functional teams and stakeholders to meet business goals.","Led implementation of data science projects for enterprise clients, focusing on scalability, stability and performance.",Improved process efficiency by 11% and helped reduce incidents or defects through better practices.,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,56,0.83,0.59
CND_101395,resume_1395_DevOps_Engineer.pdf,Candidate_1395,IT,DevOps Engineer,7,MBA,Information Technology,Tier-2,"Python, Kubernetes, Docker, SQL","Azure, GCP","Problem Solving, Leadership","Hands-on it professional with 7+ years of end-to-end delivery experience spanning design, development, testing and release.","Worked on multiple it initiatives including migrations, enhancements and greenfield builds.","Contributed to 14% improvement in key KPIs such as throughput, response time or customer satisfaction.",0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,51,0.55,0.93
